step,mode,market,unit,region,actor_a,actor_b,amount,object_id,result
82,gmoe,dividend,STOCK,R03,A014,A009,0.1571975048648939,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A010,0.02207375946601901,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A012,0.03719872890448337,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A013,0.03541686007264752,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A014,1.4023090519825163,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A015,0.026363262066214595,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A016,0.07829038386087878,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A017,0.09592456611258843,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A018,0.025897453038097634,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A019,0.09198409745190331,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A021,0.00893328390451024,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A025,0.032851603625548356,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A026,0.01635988941752982,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A027,0.007975808671608377,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A028,0.10715316669054585,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A030,0.019215692878924134,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A031,0.02674620110381269,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A032,0.0382060333885557,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A033,0.10711042117270057,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A035,0.027434497870450346,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A036,0.13542270898339986,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A037,0.012534146874220487,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A040,0.01492096308672377,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A041,0.025547462202679696,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A043,0.02905058455110899,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A044,0.03436989090852281,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A045,0.015636798044715974,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A046,0.0094223787567947,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R03,A014,A058,0.007831608931128982,STOCK_A014,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A000,0.040041091040278316,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A001,0.042431388969549885,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A002,0.01620117187442147,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A003,0.06941268282839697,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A006,0.018688428596423085,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A009,0.0853423994269792,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A010,0.03144306814674385,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A012,0.03679309795388266,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A014,0.15406041510937762,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A016,0.008721575434662699,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A018,0.02415954073344766,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A019,0.16488920965263193,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A021,0.008144108532820474,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A022,0.04818562864583182,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A026,0.008296931191710077,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A028,0.25716516170499787,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A029,0.010333841200533033,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A031,0.02235680601070268,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A033,1.5221915128268089,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A036,0.2793561348065178,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A037,0.012138314850363865,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A039,0.007791032587372194,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R02,A033,A043,0.13185645787554606,STOCK_A033,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A001,0.010417839313926978,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A002,0.03882795586329201,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A003,0.013645545903047911,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A005,0.03278533484036246,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A009,0.10116512223139415,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A010,0.04672510705601865,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A013,0.010385244154782891,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A014,0.18454971033197784,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A015,0.02373415208881185,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A019,0.12247548076147176,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A022,0.00858520630176358,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A023,0.01456360591970654,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A024,0.023782980807432335,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A025,0.05696057853235677,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A026,0.0423417453105475,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A027,0.03150027983102545,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A028,0.1799979173364835,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A030,0.01285759071399777,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A032,0.014248522783287884,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A033,0.12988024653007618,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A034,0.020117679272429304,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A036,1.6958415747657931,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A038,0.015313133125602287,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A039,0.040063138669230156,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R04,A036,A043,0.1292343075551811,STOCK_A036,omk_dividend
82,gmoe,dividend,STOCK,R01,A050,A050,0.027345434520264816,STOCK_A050,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A008,0.023361222125015357,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A009,0.03975451272518081,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A012,0.014057813561307426,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A014,0.02314504049255714,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A015,0.015004521419027266,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A018,0.021063834447246202,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A019,0.6821200283315798,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A028,0.04351437818605838,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A033,0.01988282486934254,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A039,0.005922137704075954,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R02,A019,A042,0.006426495846510145,STOCK_A019,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A000,0.023246049327611245,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A004,0.03921280545871396,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A005,0.012893389623886073,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A006,0.014557125783298604,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A007,0.015597866307048914,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A008,0.035080929869950664,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A009,0.14592583877922113,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A010,0.0631845434806671,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A011,0.025645613983132372,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A013,0.013646365525374876,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A014,0.07596267751794628,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A015,0.03852224048899658,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A016,0.02143064855549116,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A017,0.03057693400351769,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A019,0.15772557260915698,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A027,0.015521346349816228,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A028,1.844372401453472,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A029,0.022867705169365135,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A030,0.01608463775661273,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A031,0.012633311108759468,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A033,0.09586275746655216,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A034,0.0135991172857866,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A035,0.011321395507632677,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A036,0.053685600574975345,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A043,0.16110311608518962,STOCK_A028,omk_dividend
82,gmoe,dividend,STOCK,R04,A028,A044,0.039740009927824144,STOCK_A028,omk_dividend
82,gmoe,credit_market,DEBT,R02,A014,A002,3.5,CR_82_A002,omk_credit
82,gmoe,credit_market,DEBT,R02,A014,A008,3.5,CR_82_A008,omk_credit
82,gmoe,credit_market,DEBT,R04,A014,A030,3.5,CR_82_A030,omk_credit
82,gmoe,credit_market,DEBT,R00,A014,A039,3.5,CR_82_A039,omk_credit
82,gmoe,interregional_bridge,BRIDGE,R00,A020,R03,0.9952203163247169,PKT_82_R00_R03_244,sent
82,gmoe,interregional_bridge,BRIDGE,R00,A012,R01,1.030912001477061,PKT_82_R00_R01_245,sent
82,gmoe,interregional_bridge,BRIDGE,R03,A037,R00,0.7398634969772085,PKT_82_R03_R00_246,sent
82,gmoe,interregional_settlement,BRIDGE,R01,A042,R01,0.8712231980237494,PKT_72_R04_R01_214,accepted
82,gmoe,interregional_settlement,BRIDGE,R00,A019,R00,2.0,PKT_76_R02_R00_228,accepted
82,gmoe,interregional_settlement,BRIDGE,R00,A000,R00,1.693321409814177,PKT_79_R01_R00_236,accepted
82,gmoe,repair_fund,REPAIR,R04,repair_fund,A010,2.5,repair_harm,funded
83,gmoe,goods_market,OMK,R04,A051,A038,3.315956310748901,goods,insufficient_omk
83,gmoe,securities_market,STOCK,R00,A029,A009,4.857789466644088,STOCK_A009,paid_omk
83,gmoe,securities_market,STOCK,R01,A043,A009,16.964182675464333,STOCK_A009,paid_omk
83,gmoe,securities_market,STOCK,R03,A017,A014,13.83158120162169,STOCK_A014,insufficient_omk
83,gmoe,securities_market,STOCK,R00,A039,A009,30.3186853108783,STOCK_A009,insufficient_omk
83,gmoe,securities_market,STOCK,R02,A003,A033,35.02698587947561,STOCK_A033,insufficient_omk
83,gmoe,securities_market,STOCK,R02,A019,A036,32.808792551624954,STOCK_A036,paid_omk
83,gmoe,securities_market,STOCK,R02,A026,A009,4.144365041799126,STOCK_A009,paid_omk
83,gmoe,securities_market,STOCK,R02,A008,A009,6.304358475070174,STOCK_A009,paid_omk
83,gmoe,securities_market,STOCK,R04,A034,A028,55.03114921948612,STOCK_A028,insufficient_omk
83,gmoe,securities_market,STOCK,R04,A018,A014,47.87914382195397,STOCK_A014,insufficient_omk
83,gmoe,securities_market,STOCK,R01,A053,A009,12.474525773066286,STOCK_A009,insufficient_omk
83,gmoe,securities_market,STOCK,R03,A031,A033,29.291197161969134,STOCK_A033,insufficient_omk
83,gmoe,dividend,STOCK,R02,A009,A000,0.0852403754238092,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A001,0.010122781577508457,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A003,0.021815033457773855,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A006,0.014360361159968435,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A007,0.08233067134747839,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A008,0.014640898673701387,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A009,1.57173099380791,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A010,0.05235736730769571,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A011,0.06545435622019054,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A013,0.05157965481533765,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A015,0.06907548219956161,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A016,0.01649431392095076,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A018,0.04306337717821405,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A019,0.030453571963368002,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A020,0.06328307166459506,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A021,0.038167986124451124,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A023,0.07591439801911697,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A024,0.016882015163205016,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A026,0.009624647596381455,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A027,0.011029945489671657,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A028,0.10261331349758106,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A029,0.0335575018539521,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A034,0.008511529948605117,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A036,0.13581776953119343,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A037,0.0228755496510047,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A039,0.014223407943107004,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A040,0.02478981611783806,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A041,0.04252131469885772,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A043,0.13855498597124022,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A044,0.02398907288389503,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A048,0.01142212021656846,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R02,A009,A056,0.02781018210308903,STOCK_A009,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A000,0.03691514523991102,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A001,0.010727220142918938,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A002,0.049529837503685746,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A003,0.015664687859560773,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A004,0.04451592690225143,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A005,0.04834281532697423,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A006,0.059640896925256884,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A007,0.08528466121571747,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A009,0.1571975048648939,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A010,0.02207375946601901,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A012,0.03719872890448337,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A013,0.03541686007264752,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A014,1.4023090519825163,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A015,0.026363262066214595,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A016,0.07829038386087878,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A017,0.09592456611258843,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A018,0.025897453038097634,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A019,0.09198409745190331,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A021,0.00893328390451024,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A025,0.032851603625548356,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A026,0.01635988941752982,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A027,0.007975808671608377,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A028,0.10715316669054585,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A030,0.019215692878924134,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A031,0.02674620110381269,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A032,0.0382060333885557,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A033,0.10711042117270057,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A035,0.027434497870450346,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A036,0.13542270898339986,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A037,0.012534146874220487,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A040,0.01492096308672377,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A041,0.025547462202679696,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A043,0.02905058455110899,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A044,0.03436989090852281,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A045,0.015636798044715974,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A046,0.0094223787567947,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R03,A014,A058,0.007831608931128982,STOCK_A014,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A000,0.040041091040278316,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A001,0.042431388969549885,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A002,0.01620117187442147,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A003,0.06941268282839697,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A006,0.018688428596423085,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A009,0.0853423994269792,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A010,0.03144306814674385,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A012,0.03679309795388266,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A014,0.15406041510937762,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A016,0.008721575434662699,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A018,0.02415954073344766,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A019,0.16488920965263193,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A021,0.008144108532820474,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A022,0.04818562864583182,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A026,0.008296931191710077,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A028,0.25716516170499787,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A029,0.010333841200533033,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A031,0.02235680601070268,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A033,1.5221915128268089,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A036,0.2793561348065178,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A037,0.012138314850363865,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A039,0.007791032587372194,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R02,A033,A043,0.13185645787554606,STOCK_A033,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A001,0.010227161521925715,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A002,0.03811728749254477,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A003,0.013395791372857879,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A005,0.03218526460804228,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A009,0.09931349623166956,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A010,0.04586989706707652,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A013,0.010195162952226736,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A014,0.1811718955836229,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A015,0.02329974572306316,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A019,0.17514283386840712,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A022,0.008428071205687832,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A023,0.014297048130066433,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A024,0.023347680729276277,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A025,0.055918028631328366,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A026,0.04156676402488859,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A027,0.03092372997029067,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A028,0.1767034140898588,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A030,0.012622258133611012,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A032,0.013987731962684132,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A033,0.1275030473924558,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A034,0.019749465236076458,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A036,1.6648025735567795,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A038,0.015032856733826127,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A039,0.0393298627382147,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R04,A036,A043,0.12686893104351885,STOCK_A036,omk_dividend
83,gmoe,dividend,STOCK,R01,A050,A050,0.027345434520264816,STOCK_A050,omk_dividend
83,gmoe,dividend,STOCK,R02,A019,A008,0.013831055268062813,STOCK_A019,omk_dividend
83,gmoe,dividend,STOCK,R02,A019,A009,0.02353673363980827,STOCK_A019,omk_dividend
