step,kind,legacy_term_replaced,action,domain,sector,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Urban Repair Web,UrbanRep Commune 116,Urban Repair Web,UrbanRep Commune 116,70710750.034596,waste:UrbanRep Commune 116->UrbanRep Commune 116,angle=3.297; difference=0.851; determination=2.076,"contribution time directed by truth-vector priority, not wage/price",3.36,1.50818,1.155696,1.435696,2.753109,3.04,4.0,3.435102,0.850995,2.075677,1.765537,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,146489502.34999,water:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.279; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.52,1.605232,0.8,1.2,2.821821,3.88,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,151200614.20691,food:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.279; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.28,1.525232,0.76,1.14,2.635477,3.76,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,154313395.781241,energy:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.208; difference=0.687; determination=1.841,"contribution time directed by truth-vector priority, not wage/price",3.12,1.562174,1.104577,1.416577,2.686772,3.2,4.0,3.450715,0.686539,1.840613,1.54488,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,137992176.439911,shelter:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.120; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,2.955187,3.52,4.0,3.450715,0.0,1.463017,0.865207,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,143060711.265401,health:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.279; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.829353,3.64,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,136791554.256747,care:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.279; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.608,0.912,2.96607,3.2,4.0,3.450715,0.0,1.463017,0.865207,3.279124
120,contribution_offer,sell/labour_supply,activate_causal_effect,education,knowledge_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,123515782.461445,education:UrbanRep Commune 482->UrbanRep Commune 482,angle=2.591; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.8,0.997232,0.496,0.744,2.624643,3.0,4.0,3.450715,0.0,1.463017,0.865207,2.59147
120,contribution_offer,sell/labour_supply,activate_causal_effect,mobility,logistics_circulation,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,115283189.701352,mobility:UrbanRep Commune 482->UrbanRep Commune 482,angle=2.867; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.64,0.805232,0.4,0.6,2.893552,2.28,4.0,3.450715,0.0,1.463017,0.865207,2.8672
120,contribution_offer,sell/labour_supply,activate_causal_effect,manufacturing,material_transformation,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,130763467.656023,manufacturing:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.576; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.88,1.061232,0.528,0.792,3.077131,2.96,4.0,3.450715,0.0,1.463017,0.865207,3.576
120,contribution_offer,sell/labour_supply,activate_causal_effect,storage,resilience_capital,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,127243572.917267,storage:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.360; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.08,1.029232,0.512,0.768,2.778285,3.08,4.0,3.450715,0.0,1.463017,0.865207,3.36
120,contribution_offer,sell/labour_supply,activate_causal_effect,governance,institutional_coordination,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,131707216.203561,governance:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.440; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.68,1.189232,0.592,0.888,3.095077,3.44,4.0,3.450715,0.0,1.463017,0.865207,3.440224
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,129733108.661645,knowledge:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.440; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.544,0.816,3.111506,3.28,4.0,3.450715,0.0,1.463017,0.865207,3.440224
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,133016505.817074,resilience:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.451; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.598838,3.52,4.0,3.450715,0.0,1.463017,0.865207,3.450887
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,129955810.882004,repair:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.297; difference=0.000; determination=1.463,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,2.704269,2.88,4.0,3.450715,0.0,1.463017,0.865207,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,172912033.017013,ecology:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.297; difference=1.029; determination=2.029,"contribution time directed by truth-vector priority, not wage/price",2.76,1.940204,1.456179,1.824179,2.85261,3.84,4.0,3.450715,1.028827,2.028872,1.883746,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Urban Repair Web,UrbanRep Commune 482,Urban Repair Web,UrbanRep Commune 482,155819021.936917,waste:UrbanRep Commune 482->UrbanRep Commune 482,angle=3.297; difference=0.851; determination=1.931,"contribution time directed by truth-vector priority, not wage/price",3.36,1.508178,1.155694,1.435694,2.704269,3.04,4.0,3.450715,0.850991,1.931062,1.707688,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,21424685.727372,water:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.266; difference=0.105; determination=1.468,"contribution time directed by truth-vector priority, not wage/price",3.52,1.652667,0.873788,1.273788,3.045338,3.88,4.0,3.352033,0.105411,1.468373,0.948516,3.266495
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,21852503.606481,food:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.266; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",3.28,1.525232,0.76,1.14,2.931803,3.76,4.0,3.352033,0.0,1.410396,0.844159,3.266495
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,24751796.542728,energy:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.208; difference=1.313; determination=2.133,"contribution time directed by truth-vector priority, not wage/price",3.12,1.844173,1.543242,1.855242,3.33224,3.2,4.0,3.352033,1.313203,2.132658,2.144229,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,19526469.415805,shelter:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.120; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,2.699585,3.52,4.0,3.352033,0.0,1.410396,0.844159,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,20319413.517792,health:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.266; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.653425,3.64,4.0,3.352033,0.0,1.410396,0.844159,3.266495
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,19440266.1234,care:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.266; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.608,0.912,2.840619,3.2,4.0,3.352033,0.0,1.410396,0.844159,3.266495
120,contribution_offer,sell/labour_supply,activate_causal_effect,education,knowledge_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,17688813.534347,education:UrbanRep Commune 446->UrbanRep Commune 446,angle=2.591; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.8,0.997232,0.496,0.744,2.729065,3.0,4.0,3.352033,0.0,1.410396,0.844159,2.59147
120,contribution_offer,sell/labour_supply,activate_causal_effect,mobility,logistics_circulation,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,16400868.370762,mobility:UrbanRep Commune 446->UrbanRep Commune 446,angle=2.867; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.64,0.805232,0.4,0.6,2.86487,2.28,4.0,3.352033,0.0,1.410396,0.844159,2.8672
120,contribution_offer,sell/labour_supply,activate_causal_effect,manufacturing,material_transformation,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18819091.119022,manufacturing:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.576; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.88,1.061232,0.528,0.792,3.34528,2.96,4.0,3.352033,0.0,1.410396,0.844159,3.576
120,contribution_offer,sell/labour_supply,activate_causal_effect,storage,resilience_capital,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18138143.127754,storage:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.360; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",3.08,1.029232,0.512,0.768,2.828512,3.08,4.0,3.352033,0.0,1.410396,0.844159,3.36
120,contribution_offer,sell/labour_supply,activate_causal_effect,governance,institutional_coordination,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18543317.657522,governance:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.367; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.68,1.189232,0.592,0.888,2.859619,3.44,4.0,3.352033,0.0,1.410396,0.844159,3.366555
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18216680.418003,knowledge:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.367; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.544,0.816,2.806545,3.28,4.0,3.352033,0.0,1.410396,0.844159,3.366555
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18822166.210993,resilience:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.377; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.656,0.984,2.490619,3.52,4.0,3.352033,0.0,1.410396,0.844159,3.377218
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,18673551.230006,repair:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.297; difference=0.000; determination=1.410,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.464,0.696,2.897133,2.88,4.0,3.352033,0.0,1.410396,0.844159,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,24536284.301163,ecology:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.297; difference=1.029; determination=1.976,"contribution time directed by truth-vector priority, not wage/price",2.76,1.940109,1.45603,1.82403,2.577955,3.84,4.0,3.352033,1.028615,1.976135,1.862487,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,waste,material_difference_resolution,Urban Repair Web,UrbanRep Commune 446,Urban Repair Web,UrbanRep Commune 446,22359309.029912,waste:UrbanRep Commune 446->UrbanRep Commune 446,angle=3.297; difference=0.851; determination=1.878,"contribution time directed by truth-vector priority, not wage/price",3.36,1.508178,1.155693,1.435693,2.897133,3.04,4.0,3.352033,0.85099,1.878441,1.686639,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Urban Repair Web,UrbanRep Commune 450,Urban Repair Web,UrbanRep Commune 450,70774058.162275,water:UrbanRep Commune 450->UrbanRep Commune 450,angle=3.290; difference=0.000; determination=1.510,"contribution time directed by truth-vector priority, not wage/price",3.52,1.605232,0.8,1.2,3.23603,3.88,4.0,3.393461,0.0,1.509839,0.883936,3.290361
120,contribution_offer,sell/labour_supply,activate_causal_effect,food,primary_reproduction,Urban Repair Web,UrbanRep Commune 450,Urban Repair Web,UrbanRep Commune 450,73828816.587,food:UrbanRep Commune 450->UrbanRep Commune 450,angle=3.290; difference=0.000; determination=1.510,"contribution time directed by truth-vector priority, not wage/price",3.28,1.525232,0.76,1.14,3.53399,3.76,4.0,3.393461,0.0,1.509839,0.883936,3.290361
120,contribution_offer,sell/labour_supply,activate_causal_effect,energy,infrastructure_energy,Urban Repair Web,UrbanRep Commune 450,Urban Repair Web,UrbanRep Commune 450,78533182.044041,energy:UrbanRep Commune 450->UrbanRep Commune 450,angle=3.208; difference=0.989; determination=2.054,"contribution time directed by truth-vector priority, not wage/price",3.12,1.698212,1.316191,1.628191,3.289746,3.2,4.0,3.393461,0.988844,2.053703,1.862891,3.208
120,contribution_offer,sell/labour_supply,activate_causal_effect,shelter,social_infrastructure,Urban Repair Web,UrbanRep Commune 450,Urban Repair Web,UrbanRep Commune 450,65219953.089452,shelter:UrbanRep Commune 450->UrbanRep Commune 450,angle=3.120; difference=0.000; determination=1.510,"contribution time directed by truth-vector priority, not wage/price",2.92,1.381232,0.688,1.032,2.705165,3.52,4.0,3.393461,0.0,1.509839,0.883936,3.12
120,contribution_offer,sell/labour_supply,activate_causal_effect,health,care_reproduction,Urban Repair Web,UrbanRep Commune 450,Urban Repair Web,UrbanRep Commune 450,68293969.453335,health:UrbanRep Commune 450->UrbanRep Commune 450,angle=3.290; difference=0.000; determination=1.510,"contribution time directed by truth-vector priority, not wage/price",3.04,1.445232,0.72,1.08,2.897476,3.64,4.0,3.393461,0.0,1.509839,0.883936,3.290361
